name,lat,lon,depth,mag
38768,40.8195,14.140333,-210.0,1.0
38757,40.838167,14.132833,-2550.0,1.1
38759,40.8185,14.138667,-270.0,2.1
38764,40.818333,14.1445,-700.0,1.2
38766,40.8185,14.140833,-400.0,2.8
38786,40.819833,14.138167,-280.0,1.4
38789,40.823167,14.135667,-240.0,1.1
38800,40.822833,14.135833,-380.0,1.8
38801,40.823667,14.151333,-840.0,1.0
38825,40.822,14.136167,-510.0,1.2
38831,40.8215,14.149333,-780.0,1.1
38844,40.822833,14.141667,-930.0,1.1
38859,40.824333,14.149,-1160.0,1.2
38879,40.827167,14.137667,-880.0,1.1
38892,40.825833,14.135333,-1480.0,2.0
38900,40.8275,14.144,-1880.0,1.0
38902,40.8255,14.133667,-1690.0,1.0
38963,40.8345,14.094833,-2160.0,1.1
38965,40.832167,14.0845,-2640.0,1.8
38966,40.8405,14.120333,-2330.0,1.2
38974,40.838333,14.129167,-2560.0,1.7
39107,40.826833,14.145167,-1910.0,1.3
39108,40.828167,14.1445,-2690.0,3.7
39111,40.830667,14.151667,-2340.0,2.0
39169,40.836333,14.113,-1960.0,1.0
39186,40.805333,14.124,-3690.0,1.1
39200,40.839167,14.111667,-2770.0,1.9
39211,40.8285,14.143167,-1120.0,1.5
39259,40.837667,14.124,-2460.0,1.2
39262,40.796167,14.118833,-3860.0,1.8
39270,40.802667,14.122,-4390.0,1.0
39324,40.8295,14.125333,-2220.0,1.3
39330,40.834167,14.129333,-2750.0,1.3
39390,40.8245,14.130167,-1540.0,1.1
39391,40.825,14.1295,-1510.0,1.6
39466,40.815,14.149,-1780.0,1.1
39480,40.836833,14.127667,-2670.0,2.4
39482,40.839333,14.131667,-2190.0,1.5
39483,40.835333,14.129667,-2300.0,1.1
39481,40.8375,14.129,-2270.0,1.0
39485,40.837,14.1295,-1770.0,1.2
39486,40.829667,14.141,-810.0,1.6
39505,40.836,14.122667,-2660.0,2.0
39569,40.840333,14.116,-2710.0,2.3
39580,40.808167,14.152167,-3040.0,2.5
39622,40.8355,14.145833,-2400.0,1.0
39626,40.836167,14.147333,-2390.0,2.6
39744,40.834167,14.129167,-1430.0,1.0
39754,40.816167,14.111833,-2760.0,1.4
39840,40.826667,14.138,-2500.0,1.9
39848,40.821333,14.157833,-2780.0,1.7
39861,40.833667,14.1295,-2600.0,1.1
39863,40.833833,14.128833,-2620.0,1.0
39865,40.814667,14.155667,-2300.0,1.0
39866,40.816667,14.158667,-2620.0,1.1
39868,40.815833,14.159333,-2380.0,1.3
39874,40.815,14.151833,-2290.0,1.3
39886,40.8315,14.1415,-1730.0,1.1
39967,40.8345,14.129,-2670.0,1.3
39977,40.840333,14.1285,-2600.0,1.4
39985,40.831833,14.138333,-2960.0,1.0
40000,40.834167,14.136,-2210.0,1.6
40002,40.846167,14.119333,-1720.0,1.0
40014,40.8235,14.151167,-2160.0,1.0
40012,40.824,14.150333,-2260.0,1.9
40045,40.823833,14.150667,-2450.0,1.7
40064,40.831833,14.090667,-1660.0,1.8
40068,40.822667,14.134833,-1170.0,1.0
40069,40.822667,14.134833,-940.0,1.0
40094,40.848,14.18,-2550.0,1.1
40116,40.826167,14.146,-1430.0,1.0
40185,40.814,14.143167,-2780.0,1.1
40236,40.825833,14.141333,-1510.0,1.4
40267,40.808167,14.114,-3490.0,1.5
40279,40.8375,14.126,-2030.0,1.0
40282,40.838167,14.1235,-2660.0,2.2
40290,40.837833,14.120333,-2130.0,1.5
40315,40.8235,14.141167,-2420.0,1.0
40318,40.821833,14.142,-2120.0,1.3
40430,40.819167,14.143833,-250.0,1.8
40437,40.819833,14.145167,-390.0,1.1
40438,40.8185,14.144667,-220.0,1.7
40446,40.821667,14.141,-550.0,1.0
40472,40.8255,14.135833,-1890.0,1.7
40479,40.822667,14.133833,-520.0,3.4
40480,40.823167,14.135667,-280.0,1.5
40486,40.823,14.134333,-450.0,1.5
40492,40.820833,14.142167,-290.0,2.2
40493,40.8205,14.1395,-180.0,1.6
40502,40.817667,14.142333,-170.0,2.3
40497,40.818333,14.1445,-250.0,2.6
40501,40.8195,14.1415,-190.0,1.0
40498,40.820333,14.1425,-190.0,1.7
40499,40.818,14.147667,-250.0,2.1
40506,40.824833,14.134,-730.0,1.0
40513,40.8235,14.149167,-1590.0,1.1
40608,40.837667,14.122,-2670.0,1.0
40657,40.827167,14.133333,-2220.0,1.2
40664,40.8295,14.1155,-2430.0,1.3
40679,40.8405,14.111333,-2200.0,1.2
40685,40.828333,14.142667,-1340.0,1.7
40686,40.828833,14.142333,-1330.0,1.0
40691,40.834667,14.127667,-2920.0,1.6
40694,40.834,14.124833,-1950.0,1.1
40704,40.8345,14.080667,-2910.0,1.2
40783,40.826333,14.092,-2380.0,1.8
40817,40.836,14.13,-2150.0,1.2
40804,40.813,14.143,-3050.0,2.0
40813,40.833167,14.136833,-2590.0,1.5
40890,40.8075,14.138,-3500.0,1.0
40891,40.8325,14.142667,-2760.0,1.5
40892,40.832,14.136,-1830.0,1.3
40897,40.827,14.135167,-1870.0,1.1
40922,40.821667,14.137167,-1320.0,1.7
40930,40.836333,14.086833,-2740.0,1.3
40950,40.83,14.134333,-1800.0,1.6
40951,40.828167,14.135,-1720.0,3.3
40952,40.826,14.136833,-1180.0,1.7
40966,40.818667,14.145167,-250.0,2.8
40968,40.819167,14.146667,-500.0,1.2
40967,40.819667,14.147167,-380.0,1.5
40979,40.833833,14.137833,-2480.0,1.3
40980,40.834833,14.135667,-1890.0,1.0
41000,40.800833,14.142667,-3770.0,1.6
41003,40.818333,14.155667,-2840.0,1.1
41004,40.803833,14.150833,-3090.0,1.4
41013,40.832833,14.1295,-2720.0,2.1
41014,40.833833,14.129,-2380.0,1.1
41027,40.824667,14.1425,-1640.0,1.5
41031,40.836833,14.123,-2660.0,1.4
41046,40.835333,14.123,-2310.0,1.9
41053,40.836833,14.113333,-2950.0,2.2
41054,40.835833,14.114,-3420.0,1.1
41059,40.8345,14.113167,-3140.0,1.2
41065,40.8335,14.0955,-2170.0,1.2
41127,40.828167,14.140167,-2640.0,1.0
41140,40.8305,14.126,-2320.0,1.2
41143,40.821167,14.135667,-1820.0,1.7
41184,40.831333,14.145667,-2620.0,1.0
41173,40.8355,14.149833,-2560.0,1.2
41175,40.832667,14.150333,-2630.0,2.2
41176,40.834833,14.146833,-2850.0,1.0
41182,40.8285,14.1275,-2300.0,1.1
41235,40.803833,14.109667,-2710.0,1.4
41249,40.833,14.094833,-2130.0,1.2
41282,40.8275,14.144,-2100.0,1.1
41285,40.828333,14.145833,-2120.0,1.0
41288,40.828333,14.1475,-2970.0,1.4
41290,40.829333,14.148667,-2940.0,1.4
41294,40.829667,14.145667,-2150.0,1.3
41295,40.8265,14.142333,-2060.0,1.2
41299,40.829833,14.148667,-2800.0,2.1
41300,40.830333,14.148667,-2520.0,2.6
41304,40.8275,14.144833,-2460.0,1.6
41325,40.831333,14.147833,-2520.0,1.4
41307,40.834,14.152333,-2140.0,1.8
41308,40.829,14.143333,-2750.0,1.9
41326,40.824833,14.144167,-1560.0,1.0
41315,40.827667,14.15,-2730.0,1.8
41316,40.8295,14.142333,-2290.0,1.7
41324,40.829333,14.151667,-2670.0,3.1
41330,40.827667,14.145833,-2890.0,1.1
41334,40.830833,14.1535,-2790.0,1.9
41340,40.827333,14.145167,-2090.0,1.0
41346,40.825833,14.146,-1680.0,1.0
41374,40.826167,14.151667,-1540.0,1.1
41376,40.8285,14.148833,-2580.0,2.7
41434,40.836667,14.116833,-2170.0,1.4
41454,40.836333,14.114667,-2580.0,1.5
41467,40.835167,14.1195,-2670.0,2.3
41474,40.826667,14.1345,-1170.0,1.6
41492,40.839333,14.129167,-2630.0,1.0
41497,40.83,14.141667,-1070.0,1.7
41508,40.824,14.137333,-940.0,1.9
41520,40.8325,14.124833,-1710.0,1.2
41527,40.8315,14.1295,-1330.0,1.8
41528,40.832333,14.129,-2160.0,1.0
41522,40.838833,14.132833,-2580.0,1.2
41529,40.835667,14.135167,-2930.0,1.6
41533,40.835167,14.129833,-2820.0,1.7
41559,40.8345,14.110833,-2470.0,1.3
41562,40.8335,14.134667,-2710.0,1.7
41586,40.8335,14.134167,-2840.0,2.4
41590,40.831333,14.149,-2100.0,2.5
41601,40.829167,14.142667,-1820.0,1.0
41611,40.836667,14.140167,-2510.0,1.2
41617,40.838,14.143167,-2520.0,1.6
41621,40.8315,14.145333,-2910.0,1.0
41622,40.830833,14.135833,-2590.0,1.4
41624,40.833667,14.134167,-2430.0,1.0
41626,40.824167,14.151667,-1610.0,1.3
41629,40.832833,14.1385,-2560.0,1.2
41648,40.832667,14.136667,-2360.0,1.8
41670,40.8345,14.119167,-2090.0,1.6
41690,40.830667,14.148833,-2050.0,2.5
41694,40.836333,14.122167,-2310.0,1.1
41721,40.828167,14.141,-540.0,2.3
41723,40.825333,14.143167,-1410.0,1.5
41725,40.8285,14.148667,-2380.0,2.0
41726,40.831333,14.146167,-2130.0,2.6
41730,40.8295,14.148167,-2390.0,1.6
41778,40.825,14.147667,-2250.0,1.0
41783,40.828167,14.151667,-1440.0,1.0
41786,40.8315,14.133167,-1490.0,1.4
41789,40.810667,14.154167,-2520.0,1.0
41790,40.814,14.157167,-2720.0,1.0
41796,40.811333,14.157,-2760.0,1.0
41797,40.812167,14.157,-3540.0,2.3
41799,40.81,14.159,-2920.0,1.2
41802,40.8105,14.155167,-3160.0,2.0
41810,40.805,14.1555,-2260.0,1.2
41823,40.828667,14.140167,-2680.0,2.4
41824,40.824667,14.1405,-1300.0,1.1
41829,40.8315,14.132,-2430.0,1.0
41835,40.829167,14.142,-2460.0,1.0
41840,40.8285,14.140167,-1790.0,1.2
41844,40.824,14.136333,-1440.0,1.0
41847,40.8315,14.143833,-2290.0,1.4
41862,40.831333,14.149333,-1680.0,1.1
41866,40.8255,14.136,-2500.0,1.6
41875,40.825833,14.116667,-2590.0,1.3
41879,40.826833,14.162833,-2550.0,2.1
41881,40.825,14.118333,-2480.0,1.2
41883,40.824333,14.133,-1400.0,1.0
41890,40.827167,14.113,-2540.0,1.1
41892,40.824833,14.134333,-2080.0,1.3
41893,40.824667,14.136167,-2220.0,2.2
41901,40.827,14.121,-2610.0,1.3
41935,40.824333,14.142167,-860.0,1.2
41961,40.821,14.094333,-2760.0,1.2
41957,40.818,14.086667,-3030.0,1.7
41960,40.8185,14.084333,-3400.0,1.3
41975,40.809667,14.105667,-2520.0,3.9
41988,40.828667,14.142333,-1510.0,1.3
41989,40.828,14.146333,-1640.0,1.4
41990,40.831333,14.148833,-2200.0,1.6
41999,40.827,14.140833,-1320.0,1.3
42002,40.832333,14.134667,-2640.0,1.4
42010,40.829167,14.137,-2660.0,2.3
42025,40.8325,14.1285,-1820.0,1.3
42014,40.8315,14.137333,-2570.0,1.2
42034,40.8305,14.140667,-2300.0,1.0
42021,40.832833,14.130833,-2520.0,2.7
42024,40.829167,14.1355,-2000.0,1.2
42065,40.821333,14.144167,-1320.0,1.3
42075,40.823333,14.138833,-1460.0,1.2
42080,40.8325,14.147667,-2450.0,3.0
42082,40.827167,14.141167,-2310.0,3.0
42106,40.828833,14.148333,-1590.0,3.9
42144,40.827167,14.149,-1720.0,2.5
42193,40.826667,14.1545,-1040.0,2.0
42199,40.8265,14.151667,-1620.0,1.6
42149,40.824,14.149,-1010.0,1.0
42151,40.826667,14.154833,-900.0,1.4
42122,40.825,14.149,-1400.0,1.0
42170,40.829,14.148667,-300.0,1.2
42129,40.828,14.149,-1770.0,1.1
42152,40.824167,14.144333,-1440.0,1.0
42179,40.830833,14.144667,-2390.0,2.3
42203,40.831333,14.145167,-1540.0,1.3
42205,40.8315,14.1365,-2410.0,1.7
42216,40.820167,14.1435,-900.0,1.2
42243,40.826667,14.148833,-1870.0,2.0
42276,40.824333,14.127833,-2580.0,1.6
42277,40.826333,14.1215,-2260.0,1.0
42297,40.818,14.143667,-260.0,2.4
42303,40.820333,14.137,-870.0,1.7
42304,40.821167,14.136833,-1170.0,1.2
42319,40.8065,14.107,-2610.0,1.3
42349,40.829667,14.144167,-2920.0,1.3
42351,40.834167,14.1385,-2490.0,1.0
42357,40.830167,14.142333,-2510.0,3.2
42365,40.828333,14.1305,-1560.0,1.2
42358,40.824333,14.138,-1770.0,2.8
42367,40.827667,14.148667,-2270.0,2.7
42362,40.8295,14.140167,-2280.0,1.3
42368,40.8385,14.1125,-2960.0,1.5
42371,40.8315,14.131667,-2780.0,1.2
42377,40.822167,14.137,-670.0,2.4
42380,40.818,14.143833,-840.0,1.5
42391,40.835833,14.111833,-2200.0,1.3
42420,40.831333,14.124333,-2820.0,2.3
42433,40.825833,14.125167,-2080.0,2.8
42422,40.83,14.124167,-2000.0,1.3
42426,40.837,14.107833,-3140.0,2.2
42431,40.832167,14.128833,-2550.0,1.4
42436,40.8305,14.1335,-2510.0,1.7
42438,40.834833,14.108333,-3320.0,1.3
42442,40.8315,14.133333,-2630.0,1.1
42443,40.8345,14.122833,-2000.0,1.6
42451,40.832333,14.1285,-2720.0,1.0
42457,40.829667,14.130333,-2020.0,1.3
42467,40.828333,14.107333,-2420.0,1.6
42469,40.833667,14.128,-2840.0,1.2
42474,40.832833,14.1285,-3120.0,1.2
42502,40.830833,14.1255,-3060.0,1.6
42503,40.833,14.1245,-2210.0,1.0
42521,40.824833,14.140833,-1880.0,1.2
42522,40.827833,14.1435,-2290.0,2.7
42523,40.826833,14.144667,-1850.0,1.3
42534,40.8285,14.148667,-1330.0,1.2
42530,40.829667,14.1475,-2640.0,2.6
42542,40.829667,14.146167,-1660.0,1.0
42555,40.826833,14.1415,-2160.0,1.6
42580,40.831333,14.148833,-1950.0,1.1
42568,40.830167,14.149167,-1860.0,1.1
42571,40.826333,14.141833,-1770.0,2.6
42583,40.825667,14.144167,-1680.0,1.0
42593,40.822,14.141333,-2060.0,1.0
42577,40.8295,14.148667,-2290.0,1.2
42595,40.826833,14.1465,-1590.0,1.7
42624,40.829167,14.1505,-2280.0,1.0
42629,40.828333,14.148667,-2450.0,1.5
42637,40.829167,14.142333,-1740.0,1.7
42650,40.827833,14.140833,-1710.0,1.5
42654,40.828,14.141167,-1760.0,1.0
42663,40.828667,14.143167,-1380.0,1.4
42666,40.829,14.144,-1760.0,1.0
42670,40.829833,14.144,-1410.0,1.0
42671,40.827,14.138833,-1090.0,1.6
42679,40.83,14.143,-1910.0,1.8
42682,40.828667,14.140167,-1860.0,2.6
42699,40.829333,14.145833,-1770.0,1.7
42688,40.83,14.147833,-1660.0,1.2
42722,40.829667,14.149,-1720.0,1.4
42723,40.829333,14.147167,-1790.0,1.4
42738,40.831333,14.148,-1620.0,1.1
42768,40.829167,14.146167,-1850.0,1.8
42769,40.825833,14.142167,-1300.0,1.3
42786,40.8275,14.142167,-1510.0,1.8
42792,40.826667,14.141333,-1270.0,1.3
42796,40.826833,14.141,-1390.0,1.7
42803,40.8265,14.1405,-1140.0,1.2
42810,40.827667,14.1405,-1640.0,1.0
42814,40.827,14.142,-1630.0,1.7
42815,40.828833,14.143,-1890.0,1.6
42820,40.8275,14.145667,-1830.0,2.4
42821,40.829,14.145167,-1370.0,1.0
42829,40.827667,14.142833,-2260.0,2.0
42848,40.826667,14.141667,-2070.0,1.2
42858,40.826167,14.142667,-1230.0,1.0
42854,40.827333,14.143333,-1980.0,1.8
42873,40.829167,14.145,-1770.0,1.4
42868,40.8275,14.1415,-1070.0,1.3
42874,40.822833,14.146333,-930.0,1.7
42883,40.828833,14.1415,-2320.0,3.1
42892,40.827333,14.142167,-1580.0,2.2
42876,40.828833,14.142167,-1740.0,1.0
42930,40.829667,14.147333,-2230.0,1.6
42965,40.831333,14.15,-2800.0,1.6
42992,40.829167,14.150333,-1510.0,1.1
43003,40.827833,14.1425,-1810.0,1.3
43008,40.827333,14.140333,-1960.0,1.6
43012,40.8245,14.143667,-1470.0,1.1
43015,40.827333,14.143,-1730.0,1.3
43018,40.828833,14.145167,-1640.0,1.0
43023,40.826,14.142667,-1350.0,1.1
43028,40.825,14.139333,-950.0,1.0
43035,40.828,14.146167,-2100.0,2.2
43041,40.824333,14.136167,-1970.0,1.1
43044,40.827,14.1445,-1100.0,1.0
43047,40.831333,14.146167,-620.0,1.1
43070,40.829167,14.147833,-870.0,1.0
43108,40.828833,14.146833,-1600.0,1.0
43126,40.826167,14.140167,-800.0,1.0
43159,40.827167,14.142333,-1170.0,1.2
43167,40.827833,14.141,-1170.0,1.6
43168,40.826667,14.142333,-1230.0,1.2
43177,40.8295,14.144,-1260.0,1.2
43180,40.8325,14.1485,-2070.0,3.1
43195,40.832667,14.147167,-1790.0,1.0
43189,40.831333,14.148167,-1050.0,1.0
43197,40.829,14.149,-1930.0,1.5
43199,40.842833,14.169,-1330.0,1.0
43232,40.828,14.146167,-2240.0,3.0
43255,40.831333,14.1535,-2310.0,1.7
43260,40.828167,14.139833,-1270.0,1.0
43264,40.829167,14.149167,-2110.0,1.1
43304,40.831333,14.151667,-2640.0,1.1
43316,40.818167,14.145,-2930.0,1.2
43341,40.828167,14.142,-2400.0,3.1
43346,40.8245,14.139,-1720.0,3.0
43349,40.825,14.139333,-2370.0,1.5
43375,40.830167,14.145667,-2390.0,2.3
43396,40.8285,14.145167,-2730.0,1.0
43412,40.828333,14.143833,-1410.0,1.0
43419,40.827,14.1425,-1860.0,1.0
43420,40.826833,14.141167,-1480.0,1.5
43422,40.8275,14.142167,-1700.0,1.2
43426,40.824333,14.1425,-1000.0,1.1
43435,40.826667,14.141333,-1190.0,1.2
43465,40.826333,14.140667,-1890.0,1.0
43466,40.826333,14.144,-1660.0,2.3
43481,40.828333,14.146667,-2320.0,2.1
43482,40.826667,14.146,-1680.0,1.9
43483,40.827,14.148667,-2000.0,1.3
43488,40.828667,14.144167,-1830.0,1.1
43484,40.8295,14.148333,-1920.0,2.1
43485,40.828667,14.145833,-2470.0,1.6
43490,40.8275,14.145333,-2190.0,1.3
43516,40.828167,14.143667,-1570.0,1.0
43537,40.826167,14.099167,-1910.0,1.0
43574,40.830833,14.092,-2590.0,1.1
43663,40.8315,14.133,-2910.0,1.2
43710,40.836833,14.127167,-3070.0,1.0
43744,40.838,14.1265,-2720.0,2.1
43746,40.839,14.130167,-2250.0,1.0
43790,40.818333,14.099,-1910.0,1.0
43792,40.824333,14.140333,-400.0,1.1
43793,40.8015,14.105,-2830.0,1.2
43802,40.809333,14.143,-3260.0,1.5
43856,40.828833,14.137333,-2320.0,1.0
43907,40.832,14.080667,-2680.0,1.8
43927,40.834667,14.115333,-1790.0,1.3
43932,40.834167,14.141167,-1900.0,1.3
43933,40.816,14.148333,-2840.0,1.2
43934,40.815333,14.144167,-2930.0,2.1
43940,40.823833,14.135,-810.0,3.2
43944,40.823833,14.134333,-170.0,1.9
43954,40.824167,14.139167,-670.0,1.0
43958,40.8345,14.084333,-2840.0,1.3
43966,40.836833,14.142333,-2240.0,1.0
43968,40.828667,14.1405,-2000.0,1.4
44007,40.803333,14.132333,-4600.0,1.0
44009,40.806333,14.117833,-4520.0,1.5
44010,40.809667,14.082,-5050.0,2.3
44012,40.808833,14.0925,-4080.0,1.1
44026,40.826667,14.119333,-1170.0,1.0
44028,40.874833,14.078,-1740.0,1.4
44035,40.842,14.130333,-2860.0,1.3
44039,40.820667,14.126833,-900.0,1.0
44041,40.824667,14.076333,-2980.0,1.1
44043,40.830333,14.083333,-3500.0,2.6
44044,40.824333,14.085,-2880.0,1.0
44045,40.829167,14.0865,-2660.0,1.2
44083,40.8285,14.097167,-1370.0,1.8
44084,40.820167,14.126167,-1040.0,1.0
44086,40.827,14.138167,-2390.0,3.0
44093,40.828667,14.142667,-2450.0,1.2
44096,40.828667,14.144,-1860.0,2.3
44098,40.8245,14.1425,-1390.0,1.2
44103,40.828167,14.1345,-1580.0,1.1
44101,40.825833,14.133167,-2380.0,1.6
44140,40.821,14.122167,-3010.0,1.0
44195,40.840167,14.137667,-1850.0,1.7
44196,40.840333,14.137333,-1270.0,1.0
44197,40.8405,14.135667,-1180.0,1.1
44205,40.842,14.139333,-1570.0,1.6
44245,40.822,14.128167,-980.0,1.0
44246,40.8175,14.149,-2500.0,4.4
44267,40.827167,14.142333,-260.0,1.1
44266,40.825333,14.154333,-2200.0,1.0
44256,40.815333,14.149,-2000.0,1.6
44265,40.808667,14.152667,-2400.0,1.1
44273,40.820333,14.149,-2440.0,1.2
44278,40.821333,14.155333,-2990.0,1.1
44294,40.817333,14.149667,-1270.0,1.7
